epoch	train_loss	dev_loss	train_bleu	dev_bleu	learning_rate	seconds
1	9.223220258267478	8.693579749375907	0.004083909709714943	0.004045206105383882	7.624928516630233e-07	250.1816062927246
2	8.353515625429837	8.102667518087195	0.0054626464054334765	0.005274376795344414	5.391638660171921e-07	249.39693784713745
3	7.907380609584188	7.813190359056875	0.0027838054986092297	0.00277131910084419	4.402254531628119e-07	249.6164674758911
4	7.677991022443716	7.6601057039766145	0.0021152135363563846	0.002095317536029219	3.8124642583151166e-07	249.21069645881653
5	7.553208782071759	7.57408487397635	0.012885462832307876	0.012201941153821259	3.409971697352367e-07	250.00551748275757
6	7.479829741863089	7.511248191936877	0.0019201956884936575	0.0017939636624961545	3.112864031823452e-07	249.36159586906433
7	7.419876322146917	7.45243977625604	0.001892193582648017	0.0017329618380553	2.8819520885211746e-07	249.7195143699646
8	7.3627912137861875	7.396864769625465	0.00195410321077261	0.0018264333459992617	2.6958193300859604e-07	250.22473001480103
