epoch	train_loss	dev_loss	train_bleu	dev_bleu	learning_rate	seconds
1	5.518698685008335	4.581291858961828	7.685243992749554	5.492059770016339	0.0007624928516630234	232.04254841804504
2	4.275359996723819	4.065322197095334	13.026559008396124	9.876975362944702	0.0005391638660171921	231.43669533729553
3	3.933805628628766	3.8421300848299604	16.242295297038968	12.796836111898779	0.00044022545316281194	231.7171242237091
4	3.752265278441345	3.706729477632497	17.184803969731774	13.544427216857025	0.0003812464258315117	231.071213722229
5	3.636097664818977	3.6337515963966682	19.041617985997686	14.46149915586372	0.00034099716973523677	232.01399660110474
6	3.554287556592469	3.5884315414639754	19.13515524636217	15.677448499238444	0.0003112864031823452	231.93334579467773
7	3.4934506446055873	3.537218762629303	20.17424696587972	16.26884280877293	0.0002881952088521175	230.94112277030945
8	3.445513792255705	3.508445771884429	20.30373409140336	16.53206190327405	0.0002695819330085961	230.77358078956604
