epoch	train_loss	dev_loss	train_bleu	dev_bleu	learning_rate	seconds
1	5.647180226016398	4.813055011857542	5.530539296757108	4.254818787668132	0.00016175503763860995	450.38369250297546
2	4.559565952807144	4.374282839957378	10.272007650768973	7.310873622001668	0.00011437808400534633	455.03886318206787
3	4.239827664239241	4.119019465418945	12.74046330277958	10.021941016261055	9.338931452342951e-05	453.1484248638153
4	4.051417331607545	3.964137218111673	14.862536829929265	11.749540144431291	8.087751881930497e-05	452.48092555999756
5	3.924019678449928	3.8727296050731153	16.196287828332757	12.855911734019555	7.233905197259379e-05	449.7115550041199
6	3.8321227375399154	3.80483337958093	16.92478720582496	13.829808654053641	6.603621758988033e-05	450.94959926605225
7	3.7612445769299856	3.7535651504802274	17.918317387015716	13.508542813345331	6.113765755766493e-05	453.00643658638
8	3.7054069580081435	3.7140531283376155	18.502811489633068	14.384284879567781	5.718904200267317e-05	450.7997319698334
