epoch	train_loss	dev_loss	train_bleu	dev_bleu	learning_rate	seconds
1	6.008810420990073	4.93830042452748	5.250799401325426	3.4663614001979726	0.000228747855498907	244.51784300804138
2	4.5832170338563	4.348301003788281	10.77147916320093	7.802227197646142	0.00016174915980515762	241.50254940986633
3	4.180266256561771	4.05434449017239	13.527806148922991	10.858867478383386	0.00013206763594884356	241.6356725692749
4	3.961377492488415	3.8858092580872365	15.673483881514437	12.341344563118234	0.0001143739277494535	241.8927366733551
5	3.821779139790772	3.794343637250187	17.30935329097968	13.665125122525907	0.00010229915092057102	237.792711019516
6	3.7235173338987826	3.727125878743899	18.12034305462146	14.612126264040173	9.338592095470354e-05	237.03010869026184
7	3.649254605446467	3.6698081130473716	18.8863152303044	14.618648031149368	8.645856265563524e-05	240.04589128494263
8	3.5907716527738662	3.631340889910844	19.574225288890055	15.486445047669234	8.087457990257881e-05	238.23422932624817
